a_parameter,b_parameter
0.00747780335196342,-0.0963831708336846
0.00807159895285006,-0.0952780687026347
0.00804450232367853,-0.0725400372997627
0.00396572365484829,0.0142640445366404
0.00538215790664755,-0.0189837704164001
0.00152403492284071,-0.00907397853822287
0.00787539953220271,-0.0991229336598758
0.00500492760204683,-0.00578597825731048
0.0108017674129751,-0.128132156150429
